text,intent
ممكن اعرف بدي مساعده تقنيه في منطقتي,technical_support
الانترنت مش شغال,technical_support
اواجه وداعا وقت الذروه,goodbye
ممكن تساعدني بخصوص سلام من مبارح,goodbye
مش فاهم ليش النقل فشل,balance_transfer
حاب اعرف سرعه النت ضعيفه من الصبح؟,slow_internet
حاب اعرف بدي احول رصيد لرقم ثاني اليوم,balance_transfer
ممكن احول المصاري لمستفيد؟,balance_transfer
ما الذي يستغرق وقتا طويلا مع استرداد اموالي؟,payment_issue
لماذا نت ضعيف جدا فيه البيت,slow_internet
لو سمحت ما هي الباقات الجديد؟ متي سينتهي اشتراكي الشهر؟ لماذا الانترنت ضعيف؟ هالفتره,slow_internet
ليش سعر الاشتراك كل شهر بزيد من مبارح,offer_inquiry
ممكن اعرف ما هي عروض الانترنت يوجد البيت,offer_inquiry
حاب اعرف العروض والباقات المتوفره يوجد البيت,offer_inquiry
محتاج مساعده بخصوص مرحباا,greeting
محتاج مو حاله الشبكه يوجد منطقتي؟,network_status
بالنظر الي قايمه عناصر المخزون ، قم باخراج سعر كل عنصر اصناف الجرد تفاح ، برتقال ، موز,offer_inquiry
حاب اعرف سرعه الانترنت قليله اليوم؟,slow_internet
من فضلك اريد تحويل رصيد علي رقمي؟,balance_transfer
من فضلك هل الخدمه شغاله اليوم,network_status
ليش الشبكه ضعيفه من الصبح؟ حاليا,slow_internet
من فضلك مو حاله الشبكه علي خطي؟,network_status
لو سمحت البطاقه سعرها غالي بسرعه,offer_inquiry
بدي اعرف اريد معرفه استهلاك الانترنت يوجد الشغل,check_data_usage
استفسار ضعيف هالفتره,slow_internet
لو سمحت كم استهلكت من الباقه الان,check_data_usage
اريد اعرف سرعه الانترنت ضعيفه فيه منطقتي؟,slow_internet
لو سمحت النت بقطع اليوم,slow_internet
الشبكه ضعيفه والسرعه ضعيفه لو سمحت,network_complaint
استفسار ليش الشحن ما تفعل علي خطي,payment_issue
ممكن ليش ما استقبل مكالمات علي خطي هالفتره,no_signal
لو سمحت صلاحيه الباقه اليوم,check_data_usage
شو فيه عروض علي اسعار الباقات اليوم,offer_inquiry
اريد صلاحيه الباقه,check_data_usage
لو سمحت كم باقي من البيانات داخل المنزل؟ الان,check_data_usage
اريد لماذا الانترنت ضعيف ليش زادت تعرفه الاشتراك من فضلك,offer_inquiry
لو سمحت شو في عروض علي اسعار الباقات هالفتره,offer_inquiry
استفسار كيف احول رصيد مع ان الاشاره كامله الان,balance_transfer
لماذا يجب علي دفع رسوم عندما احصل علي النقد؟,payment_issue
كيف احول رصيد فجاه؟ يوجد منطقتي,balance_transfer
ابحث عن سعر حذاء رايع,offer_inquiry
من فضلك محتاج مساعده تقنيه في البيت؟,technical_support
اريد مشاكل تحويل الرصيد اليوم؟,balance_transfer
ما هي هذه  يورو الرسوم الاضافيه؟,payment_issue
بدي بدي مساعده تقنيه في الشغل؟,technical_support
الخدمه ضعيفه في منطقتي,network_complaint
من فضلك كيف احول رصيد في منطقتي؟,balance_transfer
ممكن اعرف الدفع ما تم فيه الشغل,payment_issue
قم بانشاء خط فاصل علي الصفحه باستخدام,other
اريد الشبكه ضعيفه والسرعه ضعيفه بسرعه,network_complaint
بدي كيف افعل الباقه بعد الشحن بعد الشحن الان,renew_package
ساعدني العروض والباقات المتوفره علي خطي؟,offer_inquiry
لم اتمكن من تحويل الاموال الي مستفيد,balance_transfer
حاب اعرف الشبكه ضعيفه والسرعه ضعيفه في الشغل,network_complaint
نحب اعانه في الغاء معامله,balance_transfer
استفسار ليش النت بطيي جدا رغم وجود تغطيه مع ان الاشاره كامله من فضلك,network_complaint
لو سمحت اريد احول رصيد لرقم ثاني حاليا؟,balance_transfer
عندي هاي في الشغل,greeting
ليش الانترنت ضعيف؟ هالفتره,slow_internet
الانترنت ضعيف علما ان الاشاره عاليه   من الصبح,slow_internet
لو سمحت عندي باي باي من مبارح,goodbye
ليش ما اقدر اتصل هالفتره حاليا,no_signal
بدي استفسر عن هلا من اسبوع,greeting
ممكن تساعدني بخصوص السلام عليكم طول اليوم,greeting
بدي كيف وضع الشبكه اليوم في منطقتي,network_status
قم بانشاء كلمه مرور جديده باستخدام المعايير المتوفره يجب ان يحتوي علي  احرف علي الاقل وان يتضمن حرفا كبيرا واحدا وحرفا صغيرا ورقما واحدا,other
صنف المقاله التاليه علي انها تنتمي الي احد الانواع مغامره ، رومانسيه ، رعب ، خيال علمي ينقسم العالم بين اوليك الذين يمكنهم رويه عالم الارواح واوليك الذين لا يستطيعون رويته بلده صغيره في المنطقه الشماليه من البلاد هي اخر حاجز قايم بين العالمين ، في محاوله للفصل بينهما من اجل منع العالمين من الاتصال ، قررت مجموعه من المغامرين الشجعان الشروع في البحث عن قطعه اثريه اسطوريه يقال انها تحمي الحاجز,network_complaint
اريد كيف اجدد الباقه من الصبح,renew_package
لو سمحت ما في شبكه علي رقمي؟,network_complaint
الجوال مش لاقط شبكه بسرعه,network_complaint
ممكن بدي مساعده تقنيه من مبارح,technical_support
اريد ما في شبكه حاليا,network_complaint
لو سمحت عندي مرحباا علي خطي,greeting
حاب اعرف مشكله في الدفع,payment_issue
بدي اعرف الشبكه غير مستقره؟,network_complaint
بدي اعرف مشكله في الدفع فيه منطقتي؟,payment_issue
ما طريقه تحويل الرصيد من امس,balance_transfer
ليش النت بضل يعلق ويقطع؟ من الصبح,slow_internet
ممكن الخدمه سييه في منطقتي من فضلك,network_complaint
ساعدني بدي اجدد الباقه في منطقتي,renew_package
ابي اتراجع عن اللي سويته ذا الصبح,balance_transfer
لو سمحت كيف افعل الباقه بعد الشحن اليوم لو سمحت,renew_package
كم باقي من الباقه في منطقتي هالفتره,check_data_usage
الاشاره اختفت بعد الشحن,no_signal
ابتكر نصا لاتمته مهمه معينه كشط البيانات من موقع علي شبكه الانترنت,network_complaint
اريد هل فيه عروض جديده للانترنت هالفتره بسرعه,offer_inquiry
ساعدني بالمشكله هالفتره,technical_support
لقد كنت انتظر اعاده تعبيه الرصيد لاكثر من ساعه واحتاج الي الاموال الان,payment_issue
ممكن اعرف ما حاله الشبكه علي رقمي,network_status
ليش الانترنت بطيء عندي في البيت في الشغل,slow_internet
اريد كيف اعرف الرصيد المتبقي هالفتره بسرعه,check_data_usage
لو سمحت لماذا الاتصال غير مستقر علي خطي بسرعه,network_complaint
ساعدني ليش الشبكه تختفي فجاه بعد الشحن الان,payment_issue
كيف يمكن ان يساهم الاتصال الفعال في نجاح المنظمه؟,network_complaint
ممكن اعرف كيف اجدد النت هالفتره؟,other
اكتب نظره مستقبليه لسعر سهم امازون في المستقبل القريب,offer_inquiry
عندي باي باي من كم ساعه,goodbye
